INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Altierus Career College-Atlanta West,1,2,NULL,467
Broadview University-Boise,3,3,NULL,86
Paul Mitchell the School-Columbia,1,3,NULL,200
Paul Mitchell the School-Charleston,1,3,NULL,197
Kenneth Shuler School of Cosmetology-Greenville,1,3,NULL,150
South University-Accelerated Graduate Programs,4,3,NULL,NULL
South University-The Art Institute of Fort Worth,3,3,NULL,181
South University-Novi,4,3,NULL,339
Northwest College-Eugene,1,2,NULL,141
Northwest College-Tualatin,1,2,NULL,82
Harrison College-Morrisville,2,3,1,202
Trend Setters' Academy of Beauty Culture-Louisville,1,3,NULL,131
National University College-Caguas,3,3,0.9194,1077
Beauty Schools of America,1,3,NULL,296
CET-Soledad,1,2,NULL,154
United Education Institute-UEI College-Oceanside,1,3,NULL,364
Houston Training Schools-Southwest,1,3,NULL,139
Vanguard College of Cosmetology-Metairie,1,3,NULL,129
United Education Institute-Garden Grove,1,3,NULL,550
New England Tractor Trailer Training School of Massachusetts,1,3,NULL,173
Heritage College-Columbus,1,3,NULL,333
Cortiva Institute-Las Vegas,1,3,NULL,370
Cortiva Institute-Tempe,1,3,NULL,214
Cortiva Institute-Phoenix,1,3,NULL,308
Cortiva Institute-Westminster,1,3,NULL,151
Cortiva Institute-Aurora,1,3,NULL,252
Tint School of Makeup and Cosmetology-Grand Prairie,1,3,NULL,98
Dewey University-Hatillo,1,2,NULL,84
Dewey University-Manati,1,2,NULL,508
Cortiva Institute-York,1,3,NULL,53
Allen School-Phoenix,1,3,NULL,686
Oklahoma Technical College,2,2,NULL,168
Midwest Technical Institute-Moline,1,3,NULL,251
Star Career Academy-Clifton,1,3,NULL,220
Unitech Training Academy-Alexandria,1,3,NULL,95
Unitech Training Academy-Lake Charles,1,3,NULL,85
Aveda Institute-Los Angeles,1,3,NULL,152
Buchanan Beauty College of Tullahoma,1,3,NULL,24
UEI College-Riverside,1,3,NULL,747
WellSpring School of Allied Health-Lawrence,1,3,NULL,44
The Art Institute of Wisconsin,3,3,NULL,295
Brown Mackie College-Birmingham,3,3,NULL,619
Regina's College of Beauty,1,3,NULL,33
Manuel and Theresa's School of Hair Design-Victoria,1,3,NULL,26
Coast Career Institute,1,3,NULL,6
Tricoci University of Beauty Culture-Chicago NE,1,3,NULL,73
ITT Technical Institute-Phoenix West,3,3,0.8905,303
ITT Technical Institute-Brooklyn Center,2,3,0.7938,170
ITT Technical Institute-Orlando,3,3,NULL,130
ITT Technical Institute-Waco,3,3,0.9296,112
ITT Technical Institute-Myrtle Beach,3,3,0.8548,118
Los Angeles Pacific University,3,2,NULL,1275
Minneapolis Media Institute,3,3,NULL,92
California College San Diego-CollegeAmerica-Phoenix,3,2,NULL,632
Stevens-Henager College,3,2,NULL,118
Avalon Institute-Phoenix,1,3,NULL,327
Avalon Institute-Layton,1,3,NULL,121
Hair Design Institute,1,3,NULL,84
Hair Design Institute,1,3,NULL,81
All-State Career School-Health Sciences,2,3,NULL,284
Aveda Institute-Des Moines,1,3,NULL,183
Fortis Institute-Lawrenceville,1,3,NULL,255
Relay Graduate School of Education,4,2,NULL,NULL
Brown Mackie College-Oklahoma City,2,3,NULL,242
Miller-Motte College-Macon,2,3,NULL,397
Miller-Motte Technical College-Gulfport,2,3,NULL,70
International Culinary Center-California,1,3,NULL,121
South University-Savannah Online,4,3,NULL,6854
Fortis College-Montgomery,2,3,NULL,266
Rio Grande Bible Institute,3,2,0.7778,136
Miller-Motte Technical College-Roanoke,2,3,NULL,240
Whitworth University-Adult Degree Programs,3,2,NULL,319
American Broadcasting School-Online Program,1,3,NULL,42
Springfield College-Regional Online and Continuing Education,4,2,NULL,1157
Marian Health Careers Center-Van Nuys Campus,1,3,NULL,80
Sanford-Brown College-Brooklyn Center,3,3,NULL,98
Milan Institute-Las Vegas,1,3,NULL,426
Virginia College-Savannah,2,3,NULL,425
Virginia College-Columbus,2,3,NULL,573
Donna's Academy of Hair Design,1,3,NULL,36
Catholic Distance University,4,2,NULL,0
New York School of Esthetics & Day Spa,1,3,NULL,66
Panache Academy of Beauty,1,3,NULL,55
Finger Lakes Health College of Nursing & Health Sciences,2,2,1,124
ASI Career Institute,1,3,NULL,50
Midwest Technical Institute-Ridgeland,1,3,NULL,326
Christine Valmy International School of Esthetics & Cosmetology,1,3,NULL,101
City College-Hollywood,2,2,NULL,178
Paul Mitchell the School-Arlington,1,3,NULL,267
Rocky Mountain University of Health Professions,4,3,NULL,NULL
MediaTech Institute-Oceanside,1,3,NULL,56
Christie's Education,4,3,NULL,NULL
Prince Institute-Great Lakes,1,3,NULL,21
Palmetto Beauty School,1,3,NULL,53
Paul Mitchell the School-Fort Myers,1,3,NULL,126
Paul Mitchell the School-Raleigh,1,3,NULL,159
CUNY Stella and Charles Guttman Community College,2,1,NULL,823
Lil Lou's Beauty and Barber College,1,3,NULL,95
Bryan University,2,3,NULL,71
Virginia College-Tulsa,2,3,NULL,20
Criswell College,4,2,1,225
Virginia College-Knoxville,2,3,NULL,418
Columbia Academy of Cosmetology,1,3,NULL,23
Beverly Hills Design Institute,3,3,0.2188,17
Global Institute,1,3,NULL,35
Reflections Academy of Beauty,1,3,NULL,14
UCAS University of Cosmetology Arts & Sciences-La Joya,1,3,NULL,100
Preferred College of Nursing-Van Nuys,1,3,NULL,36
Bryant & Stratton College-Akron,3,3,NULL,188
Annenberg School of Nursing,1,2,1,19
American Medical Academy,2,3,NULL,318
Tooele Technical College,1,1,NULL,210
Chamberlain University-Georgia,3,3,0.55,1028
Chamberlain University-Indiana,3,3,0.5714,259
Carrington College-Mesquite,1,3,0.7391,243
Sessions College for Professional Design,2,3,NULL,124
Virginia College-Shreveport,2,3,NULL,318
Tulsa Welding School-Jacksonville,1,3,NULL,127
Regency Beauty Institute-San Antonio,1,3,NULL,33
Regency Beauty Institute-Carrollwood,1,3,NULL,26
Regency Beauty Institute-Newport News,1,3,NULL,80
Regency Beauty Institute-Lewisville,1,3,NULL,32
Regency Beauty Institute-Plano,1,3,NULL,49
Empire Beauty School-Virginia Beach,1,3,NULL,139
Ross Medical Education Center-Morgantown,1,3,NULL,92
Paul Mitchell the School-Ogden,1,3,NULL,125
Career Point College,1,3,NULL,26
Golf Academy of America-Dallas,2,3,NULL,100
Cortiva Institute-Dallas,1,3,NULL,294
Miami Ad School-New York,1,3,NULL,77
WestMed College,1,2,NULL,358
Larry's Barber College,1,3,NULL,135
Futura Career Institute,1,3,NULL,158
Access Careers,1,3,NULL,191
Flair Beauty College,1,3,NULL,64
Eternity Cosmetology School Corp,1,3,NULL,187
Tri-State Institute of Hair Design,1,3,NULL,38
Vogue College of Cosmetology-San Antonio Fredericksburg,1,3,NULL,151
Vogue College of Cosmetology,1,3,NULL,109
Tomorrow's Image Barber And Beauty Academy of Virginia,1,3,NULL,25
Vantage College,1,3,NULL,255
College of International Esthetics Inc,1,3,NULL,79
Medical Allied Career Center,1,3,NULL,31
Bais HaMedrash and Mesivta of Baltimore,3,2,0.9565,58
Barber & Beauty Institute of New York,1,3,NULL,56
Salon Institute-Toledo Campus,1,3,NULL,89
Curve Metric School of Hair Design,1,3,NULL,53
Athena Career Academy,1,3,NULL,190
Yeshiva Gedolah Zichron Leyma,3,2,0.2857,21
The Barber School,1,3,NULL,103
Be'er Yaakov Talmudic Seminary,3,2,1,469
Rio Grande Valley College,1,3,NULL,771
Alexander Academy,1,3,NULL,58
LeMelange Academy of Hair,1,3,NULL,65
Aveda Institute-Tucson,1,3,NULL,157
Ambiance Beauty & Barber Academy Inc,0,3,NULL,43
Diamond Beauty College,1,3,NULL,155
Unitek College,1,3,0.7011,69
University Academy of Hair Design,1,3,NULL,38
Florida Institute of Recording Sound and Technology,1,3,NULL,140
New Dimensions Beauty Academy Inc,1,3,NULL,62
Paul Mitchell the School-Reno,1,3,NULL,185
Boise Barber College,1,3,NULL,52
Austin Kade Academy,1,3,NULL,196
Aesthetic Science Institute,1,3,NULL,76
Elaine Sterling Institute,1,3,NULL,149
Wade Gordon Hairdressing Academy,1,3,NULL,92
Mitsu Sato Hair Academy,1,3,NULL,34
SAE Institute of Technology-Los Angeles,1,3,NULL,165
FVI School of Nursing and Technology,1,3,NULL,169
SAE Institute of Technology-Atlanta,2,3,NULL,370
Academy di Firenze,1,3,NULL,6
SAE Institute of Technology-Miami,1,3,NULL,183
Colorado State University-Global Campus,4,1,NULL,6828
Paul Mitchell the School-Overland Park,1,3,NULL,177
Medspa Academies,1,3,NULL,160
Brighton Institute of Cosmetology,1,3,NULL,54
West Coast University-Dallas,3,3,0.8,450
Stevens-Henager College,3,2,NULL,166
National American University-Bellevue,3,3,NULL,119
National American University-Burnsville,3,3,NULL,145
National American University-Mesquite,2,3,NULL,137
Empire Beauty School-Savannah,1,3,NULL,154
Ogle School Hair Skin Nails-Denton,1,3,NULL,104
Empire Beauty School-West Greensboro,1,3,NULL,92
California College San Diego,3,2,NULL,395
Jolie Hair and Beauty Academy-Northfield,1,3,NULL,190
Hays Academy of Hair Design,1,3,NULL,49
Bellus Academy,1,3,NULL,159
Cortiva Institute-Seattle,1,3,NULL,139
MotoRing Technical Training Institute,1,3,0.7059,8
Columbia College,1,3,NULL,125
Unitek College,1,3,0.4239,60
ITT Technical Institute-Philadelphia,2,3,0.8307,776
ITT Technical Institute-Marlton,2,3,0.9754,351
ITT Technical Institute-Southfield,2,3,NULL,3
ITT Technical Institute-West Palm Beach,2,3,0.7208,323
ITT Technical Institute-Salem,2,3,0.8793,135
ITT Technical Institute-Indianapolis East,3,3,0.9325,233
ITT Technical Institute-Douglasville,2,3,0.7586,203
ITT Technical Institute-Overland Park,2,3,NULL,63
ITT Technical Institute-Springfield,2,3,0.9815,188
ITT Technical Institute-West Chester,2,3,NULL,4
Pennsylvania State University-World Campus,4,1,0.6062,6714
Medical Career Institute,1,3,NULL,112
Advance Beauty Techs Academy,1,3,NULL,62
Elevate Salon Institute-Westminster,1,3,NULL,59
Brand College,1,3,NULL,43
Hinton Barber and Beauty College,1,3,NULL,46
Advanced Career Institute,1,3,NULL,234
Digital Film Academy,1,3,NULL,87
MyComputerCareer.edu-Raleigh,1,3,NULL,710
Purdue University Global-Augusta,4,3,NULL,522
South University-Austin,4,3,NULL,301
South University-Cleveland,4,3,NULL,368
Bryant & Stratton College-Online,3,3,NULL,2664
Virginia College-Florence,2,3,NULL,335
Ogle School Hair Skin Nails-San Antonio,1,3,NULL,152
Elizabethtown College School of Continuing and Professional Studies,4,2,NULL,356
Fortis College-Cutler Bay,3,3,NULL,251
Ideal Beauty Academy,1,3,NULL,18
Minnesota School of Cosmetology-Plymouth Campus,1,3,NULL,71
Mercyhurst University-North East Campus,2,2,NULL,817
Warner Pacific University Professional and Graduate Studies,4,2,NULL,596
Platt College-Riverside,3,3,NULL,436
Savannah Law School,4,3,NULL,NULL
Empire Beauty School-Glen Burnie,1,3,NULL,126
Altierus Career College-Woodbridge,1,2,NULL,342
Everest College-Kansas City,1,2,NULL,269
International School of Cosmetology,1,3,NULL,65
United Education Institute-UEI College Stockton,1,3,NULL,339
American National University-Canton,2,3,NULL,42
Vatterott College-Fairview Heights,2,3,NULL,460
Ross Medical Education Center-Dayton,1,3,NULL,113
Ross Medical Education Center-Ontario,1,3,NULL,108
Ross Medical Education Center-Bowling Green,1,3,NULL,108
Florida Institute of Technology-Online,4,2,NULL,2092
Rasmussen University-Kansas,3,3,NULL,261
Columbia Institute,1,3,NULL,60
School of Missionary Aviation Technology,1,2,NULL,31
Ace Cosmetology and Barber Training Center,1,3,NULL,28
Manthano Christian College,0,2,NULL,26
California Miramar University,4,3,NULL,245
Rocky Vista University,4,3,NULL,NULL
Virginia College-Greensboro,2,3,NULL,316
The College of Health Care Professions-Dallas,2,3,NULL,179
The College of Health Care Professions-Fort Worth,2,3,NULL,491
Shear Finesse Beauty Academy,1,3,NULL,19
Miami Media School,1,3,NULL,102
Academy of Salon Professionals,1,3,NULL,33
CyberTex Institute of Technology,1,3,NULL,139
New England Tractor Trailer Training School of CT-Bridgeport,1,3,NULL,192
Gemini School of Visual Arts & Communication,1,3,0.5714,24
Designer Barber & Stylist School,1,3,NULL,33
Paul Mitchell the School-Woodbridge,1,3,NULL,130
College of the Muscogee Nation,2,1,NULL,186
The Salon Professional Academy-Huntsville,1,3,NULL,40
Midwives College of Utah,4,2,1,229
Aspen Beauty Academy of Laurel,1,3,NULL,59
M T Training Center,1,3,NULL,130
Berks Career & Technology Center,1,1,NULL,50
Future Generations University,4,2,NULL,NULL
Carthage R9 School District-Carthage Technical Center,1,1,NULL,24
Grace Mission University,4,2,NULL,104
Verve College,1,3,NULL,85
Sotheby's Institute of Art-NY,4,3,NULL,NULL
Top Nails & Hair Beauty School,1,3,NULL,36
Radians College,2,3,NULL,840
Santa Ana Beauty College,1,3,NULL,353
Shepherds College,1,2,0.6053,55
Woodruff Medical and Wellness Training,1,3,NULL,106
Helms College,1,2,NULL,151
American Academy of Personal Training,1,3,NULL,187
Ukiah Adult School,1,1,NULL,0
Riverside County Office of Education-School of Career Education,1,1,NULL,139
Institute of Health Sciences,1,3,NULL,60
Mid-South Christian College,3,2,NULL,22
Advanced Computing Institute,2,3,NULL,346
New York Institute of Beauty,1,3,NULL,145
Ultrasound Medical Institute,2,3,NULL,8
Beautiful You School of Nail Technology,1,3,NULL,12
Xavier College School of Nursing,1,3,NULL,54
Lawrence & Company College of Cosmetology,1,3,NULL,60
Cactus Academy,1,3,NULL,148
Kaizen Beauty Academy,1,3,NULL,157
Southern Texas Careers Academy,1,3,NULL,87
Sharp Edgez Barber Institute,1,3,NULL,45
The Salon Professional Academy-Nashville,1,3,NULL,50
Cosmotech School of Cosmetology,1,3,NULL,31
Prestige Health & Beauty Sciences Academy,1,3,NULL,19
Grace College of Barbering,1,2,NULL,16
California Career Institute,1,3,NULL,41
Cosmo Factory Cosmetology Academy,1,3,NULL,11
Grace School of Theology,4,2,NULL,110
Yeshiva Gedolah Kesser Torah,3,2,0.8214,70
Universal Training Institute,1,3,NULL,182
Yeshiva Yesodei Hatorah,3,2,1,56
Center for the Healing Arts,1,3,NULL,55
Bonnie Joseph Academy of Cosmetology & Barbering,1,3,NULL,24
Healthcare Training Institute,1,3,NULL,62
J D Academy of Salon and Spa,1,3,NULL,43
Boca Beauty Academy,1,3,NULL,108
Paul Mitchell the School-Jersey Shore,1,3,NULL,124
City Pointe Beauty Academy,1,3,NULL,70
The Chrysm Institute of Esthetics,1,3,NULL,135
Sanford Burnham Prebys Medical Discovery Institute,4,2,NULL,NULL
National Personal Training Institute of Columbus,1,3,NULL,67
Toni & Guy Hairdressing Academy-Manteca,1,3,NULL,26
Belle Academy of Cosmetology LLC,1,3,NULL,14
Dorsey Business Schools-Lansing,1,3,NULL,132
ITT Technical Institute-Pensacola,2,3,0.9632,261
ITT Technical Institute-San Antonio East,2,3,0.9375,197
MedTech Institute-Orlando Campus,1,3,NULL,600
Tulsa Welding School-Tulsa,1,3,NULL,64
Empire Beauty School-Augusta,1,3,NULL,57
South University-High Point,4,3,NULL,369
Empire Beauty School-Vernon Hills,1,3,NULL,75
Empire Beauty School-Stone Park,1,3,NULL,122
Court Reporting Institute of St Louis,2,3,NULL,205
Empire Beauty School-Rochester,1,3,NULL,132
American Career College-Long Beach,1,3,NULL,471
Ross Medical Education Center-Kokomo,1,3,NULL,166
Ross Medical Education Center-Erlanger,1,3,NULL,71
Ross Medical Education Center-Charleston,1,3,NULL,115
L'Ecole Culinaire-Kansas City,2,3,NULL,202
Cortiva Institute-Houston,1,3,NULL,289
InterCoast Colleges-Fairfield,1,3,NULL,47
Vatterott College-ex'treme Institute by Nelly-St Louis,2,3,NULL,355
Southern Careers Institute-San Antonio,1,3,NULL,394
College of Business and Technology-Miami Gardens,2,3,NULL,90
Milan Institute of Cosmetology-Nampa,1,3,NULL,97
Milan Institute-Merced,1,3,NULL,329
Midwest Technical Institute-Missouri,1,3,NULL,252
Finger Lakes School of Massage,1,3,NULL,43
Augusta University,4,1,0.7366,4773
Middle Georgia State University,3,1,0.625,7225
Trenz Beauty Academy,1,3,NULL,60
Paul Mitchell the School-Denver,1,3,NULL,240
Academy of Interactive Entertainment,1,2,0.6515,106
Arrojo Cosmetology School,1,3,NULL,86
Cosmetology Academy of Texarkana,1,3,NULL,76
Veritas Baptist College,4,2,NULL,64
Lynnes Welding Training,1,3,NULL,21
Aviation Institute of Maintenance-Las Vegas,1,3,NULL,223
Tulsa Technology Center-Owasso Campus,1,1,NULL,351
Tulsa Technology Center-Sand Springs Campus,1,1,NULL,187
UEI College-Bakersfield,1,3,NULL,771
National American University-Austin South,2,3,NULL,118
National American University-Lewisville,3,3,NULL,170
National American University-Georgetown,3,3,NULL,189
National American University-Richardson,2,3,NULL,228
National American University-Rochester,3,3,NULL,122
National American University-Weldon Spring,3,3,NULL,69
National American University-Wichita West,3,3,NULL,226
National American University-Indianapolis,3,3,NULL,159
National American University-Tigard,2,3,NULL,64
The Art Institute of St Louis,3,3,NULL,400
DeVry College of New York,4,3,0.8421,1166
DeVry University-Arizona,4,3,0.8448,915
DeVry University-California,4,3,0.8768,4892
DeVry University-Colorado,4,3,0.8571,559
DeVry University-Florida,4,3,0.7838,1331
DeVry University-Georgia,4,3,0.8,1651
DeVry University-Illinois,4,3,0.7635,16211
DeVry University-Indiana,4,3,0.75,90
DeVry University-Michigan,4,3,1,3
DeVry University-Minnesota,4,3,0.5714,135
DeVry University-Missouri,4,3,0.8636,328
DeVry University-Nevada,4,3,0.8,194
DeVry University-New Jersey,4,3,0.8706,1036
DeVry University-North Carolina,4,3,0.6667,308
DeVry University-Ohio,4,3,0.8436,1769
DeVry University-Oklahoma,4,3,0.9167,115
DeVry University-Oregon,4,3,1,5
DeVry University-Pennsylvania,4,3,0.8627,516
DeVry University-Tennessee,4,3,0.8824,160
DeVry University-Texas,4,3,0.9375,1207
DeVry University-Virginia,4,3,0.9,489
DeVry University-Washington,4,3,1,8
DeVry University-Wisconsin,4,3,0,1
University of North Georgia,4,1,0.9607,16048
South Georgia State College,3,1,NULL,2358
Northeastern University Professional Programs,4,2,NULL,2051
Brown Mackie College-Dallas,3,3,NULL,447
American Institute-Toms River,1,3,NULL,341
The Healthcare Institute,1,3,NULL,24
Alamo City Barber College,1,3,NULL,452
Arizona College-Mesa,2,3,NULL,367
American College of Healthcare and Technology,1,3,NULL,144
Antioch College,3,2,0.7214,266
Texas A&M University-Central Texas,4,1,NULL,1855
Central Georgia Technical College,2,1,NULL,6811
