INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
French Academy of Cosmetology,1,3,NULL,58
Healing Arts Center,1,3,NULL,96
Paul Mitchell the School-Springfield,1,3,NULL,93
Urshan Graduate School of Theology,4,2,NULL,NULL
Mississippi Institute of Aesthetics Nails & Cosmetology,1,3,NULL,85
College of Western Idaho,2,1,NULL,7363
Aveda Institute-Chapel Hill,1,3,NULL,180
Charlotte School of Law,4,3,NULL,NULL
Daoist Traditions College of Chinese Medical Arts,4,3,NULL,NULL
Total Image Beauty Academy,1,3,NULL,134
Jersey College,2,3,0.7391,2173
American Institute of Medical Sciences & Education,1,3,NULL,330
Casal Institute of Nevada,1,3,0.9949,178
Career School of NY,1,2,NULL,67
John Paolo's Xtreme Beauty Institute-Goldwell Product Artistry,1,3,NULL,101
Yeshiva of Machzikai Hadas,3,2,1,373
Aveda Institute-Columbus,1,3,NULL,287
Paul Mitchell the School-Cincinnati,1,3,NULL,215
Cutter's Edge School of Cosmetology,1,3,NULL,24
Hands on Therapy,1,3,NULL,51
MediaTech Institute-Dallas,1,3,NULL,191
PCCenter,1,3,NULL,41
Aveda Arts & Sciences Institute-San Antonio,1,3,NULL,285
Skin Science Institute,1,3,NULL,97
Global Health College,2,3,0.8286,361
Pacific Northwest University of Health Sciences,4,2,NULL,NULL
Brensten Education,1,3,0.8518,453
The Chicago School of Professional Psychology at Anaheim,4,2,NULL,NULL
Fortis College-Dothan,1,3,NULL,181
Fortis Institute-Pensacola,2,3,NULL,712
Fortis College-Montgomery,2,3,NULL,315
Woodland Community College,2,1,NULL,2294
Dorsey Business Schools-Farmington Hills,1,3,NULL,75
Dorsey College-Roseville,1,3,NULL,163
Vatterott College-Appling Farms,2,3,NULL,307
Minnesota School of Business-Moorhead,3,3,NULL,133
Brown Mackie College-Boise,3,3,NULL,356
Brown Mackie College-Tulsa,3,3,NULL,543
Fortis Institute-Birmingham,2,3,NULL,592
Miller-Motte College-Greenville,2,3,NULL,353
The Chicago School of Professional Psychology at Los Angeles,4,2,NULL,16
Metro Business College-Arnold,2,3,NULL,18
The Chicago School of Professional Psychology at Westwood,4,2,NULL,NULL
Cardiac and Vascular Institute of Ultrasound,1,3,NULL,44
Virginia College-Jacksonville,2,3,NULL,687
Studio Academy of Beauty,1,3,NULL,332
California Nurses Educational Institute,1,3,NULL,162
RWM Fiber Optics,1,3,NULL,55
Paul Mitchell the School-Sacramento,1,3,NULL,446
Providence Christian College,3,2,0.4455,91
Oxford Academy of Hair Design Inc,1,3,NULL,95
Institute of World Politics,4,2,NULL,NULL
Pontifical John Paul II Institute for Studies on Marriage and Family,4,2,NULL,NULL
Medical Institute of Palm Beach,1,3,NULL,66
Woodruff Medical Training and Testing,1,3,NULL,109
Oliver Finley Academy of Cosmetology,1,3,NULL,210
National Career College,1,3,NULL,147
Aveda Institute-Chicago,1,3,NULL,169
Tricoci University of Beauty Culture-Libertyville,1,3,NULL,119
Tricoci University of Beauty Culture-Bridgeview,1,3,NULL,176
The Temple-A Paul Mitchell Partner School,1,3,NULL,218
Center for Massage,1,3,NULL,25
Academy of Hair Design-Oklahoma City,1,3,NULL,38
Education and Technology Institute,1,2,NULL,0
Pulse Beauty Academy,1,3,NULL,162
Liberty Junior College,1,3,NULL,147
Toni & Guy Hairdressing Academy-Cranston,1,3,NULL,159
South Texas Training Center,1,3,NULL,144
Columbia College,2,3,NULL,424
Vermont College of Fine Arts,4,2,NULL,NULL
Advanced Welding Institute,1,3,NULL,25
The Art Institute of Washington-Dulles,3,3,NULL,191
Paul Mitchell the School-Memphis,1,3,NULL,133
Pima Medical Institute-East Valley,2,3,NULL,459
Virginia College-Charleston,3,3,NULL,414
Paul Mitchell the School-Cleveland,1,3,NULL,176
Paul Mitchell the School-Columbus,1,3,NULL,167
Georgia Beauty Academy,1,3,NULL,106
Empire Beauty School-Lauderhill,1,3,NULL,99
Empire Beauty School-Spring Lake Park,1,3,NULL,109
MediaTech Institute-Austin,1,3,NULL,72
MediaTech Institute-Houston,1,3,NULL,103
Fortis College-Phoenix,2,3,NULL,290
Miller-Motte College-Raleigh,2,3,NULL,375
Lamson Institute,1,3,NULL,169
College of Hair Design-East Campus,1,3,NULL,112
Sanford-Brown College-Online,3,3,NULL,957
Le Cordon Bleu College of Culinary Arts-St Louis,1,3,NULL,243
Sanford-Brown College-San Antonio,2,3,NULL,NULL
Heritage College-Wichita,2,3,NULL,370
Heritage College-Little Rock,1,3,NULL,548
Argosy University-Phoenix Online Division,4,3,NULL,8349
MedTech College-Greenwood Campus,2,3,NULL,531
MedTech College-Ft Wayne Campus,2,3,NULL,333
MedTech College-Lexington Campus,2,3,NULL,186
ITT Technical Institute-Madison,2,3,0.9665,234
ITT Technical Institute-Springfield,3,3,0.9024,166
ITT Technical Institute-Huntington,2,3,0.9798,217
ITT Technical Institute-Concord,3,3,0.8804,233
ITT Technical Institute-Fort Myers,3,3,0.6667,357
ITT Technical Institute-Charlotte North,3,3,0.9519,420
Fortis College-Salt Lake City,2,3,NULL,371
Polytechnic University of Puerto Rico-Miami,4,2,NULL,59
Polytechnic University of Puerto Rico-Orlando,4,2,NULL,69
Ross Medical Education Center-Fort Wayne,1,3,NULL,119
Ross Medical Education Center-Battle Creek,1,3,NULL,165
Geisinger Commonwealth School of Medicine,4,2,NULL,NULL
Josef's School of Hair Skin & Body-Fargo,1,3,NULL,51
Northeast Technology Center-Claremore,1,1,NULL,64
Salon Success Academy-Fontana,1,3,NULL,58
Salon Success Academy-Redlands,1,3,NULL,82
Brown Mackie College-Phoenix,3,3,NULL,648
Strayer University-West Virginia,4,3,NULL,156
Regency Beauty Institute-Tinley Park,1,3,NULL,84
Regency Beauty Institute-Columbia,1,3,NULL,41
Regency Beauty Institute-South Bend,1,3,NULL,115
Regency Beauty Institute-Detroit Lakeside,1,3,NULL,91
Regency Beauty Institute-Fort Myers,1,3,NULL,39
Regency Beauty Institute-Arlington,1,3,NULL,87
Regency Beauty Institute-Durham,1,3,NULL,58
Minnesota School of Business-Elk River,3,3,NULL,231
Brown Mackie College-Greenville,3,3,NULL,708
Globe University-Sioux Falls,3,3,NULL,132
Globe University-Eau Claire,3,3,NULL,150
Vanguard College of Cosmetology-Baton Rouge,1,3,NULL,75
Globe University-Minneapolis,4,3,NULL,51
Beauty Schools of America-Homestead,1,3,NULL,613
South Texas Vocational Technical Institute-Brownsville,1,3,NULL,212
Miller-Motte College-STVT-Corpus Christi,1,3,NULL,210
L'Ecole Culinaire-Memphis,2,3,NULL,455
University of Minnesota-Rochester,3,1,0.3759,479
Health And Style Institute,1,3,NULL,193
CBT Technology Institute-Cutler Bay,2,3,NULL,132
American National University-Columbus,2,3,NULL,54
Herzing University-Toledo,3,3,1,185
Capri Beauty College,1,3,NULL,52
Milan Institute-Bakersfield,1,3,NULL,347
Homestead Schools,1,2,NULL,168
Carrington College-Las Vegas,2,3,1,325
Carrington College-Reno,2,3,0.8846,343
Chamberlain University-Florida,3,3,0.4286,851
Remington College-Columbia Campus,1,2,0.8599,326
Remington College of Nursing Orlando,3,2,NULL,92
Washington Barber College Inc,1,3,NULL,81
InterCoast Colleges-Rancho Cordova,1,3,NULL,80
Horizon University,3,2,NULL,34
San Diego Culinary Institute,1,3,0.8592,45
Beyond 21st Century Beauty Academy,1,3,NULL,50
Academy for Jewish Religion-California,4,2,NULL,NULL
Angeles College,3,3,NULL,94
Angeles Institute,1,3,NULL,114
Paul Mitchell the School-Temecula,1,3,NULL,277
TIGI Hairdressing Academy Guilford,1,3,NULL,12
International Institute of Cosmetology,1,3,NULL,147
Florida School of Traditional Midwifery,1,2,NULL,49
Emerald Coast Technical College,1,1,NULL,115
Immokalee Technical College,1,1,NULL,215
American Academy of Cosmetology,1,3,NULL,117
University of Fort Lauderdale,4,2,NULL,31
Aviation Institute of Maintenance-Orlando,1,3,NULL,209
Summit Salon Academy,1,3,NULL,67
Summit Salon Academy-Gainesville,1,3,0.52,16
Tenaj Salon Institute,1,3,NULL,114
Profile Institute of Barber-Styling,1,3,NULL,71
Keune Academy by 124,1,3,NULL,90
Pacific Rim Christian University,4,2,0.8571,96
Paul Mitchell the School-Twin Falls,1,3,NULL,24
Master Educators Beauty School,1,3,NULL,30
Ambria College of Nursing,2,3,NULL,397
Midwestern Career College,1,3,NULL,85
Paul Mitchell the School-Normal,1,3,NULL,102
Innovations Design Academy,1,3,NULL,50
Aveda Fredric's Institute-Indianapolis,1,3,NULL,218
Summit Salon Academy,1,3,NULL,107
Eric Fisher Academy,1,3,NULL,145
A & W Healthcare Educators,1,3,NULL,40
My Le's Beauty College,1,3,NULL,35
Blackstone Valley Vocational Regional School District,1,1,NULL,48
Southern Worcester County Regional Vocational School District,1,1,NULL,22
L'esprit Academy,1,3,NULL,164
Marketti Academy of Cosmetology,1,3,NULL,78
CenterPoint Massage & Shiatsu Therapy School & Clinic,1,3,NULL,92
Avalon School of Cosmetology,1,3,NULL,29
American Business and Technology University,3,3,NULL,573
City Vision University,3,2,NULL,55
Transformed Barber and Cosmetology Academy,1,3,NULL,81
Bitterroot School of Cosmetology,1,3,NULL,38
Atlanta Beauty & Barber Academy,1,3,NULL,257
Montana Academy of Salons,1,3,NULL,87
Park West Barber School,1,3,NULL,112
National Career Institute,1,3,NULL,291
Toni & Guy Hairdressing Academy-Albuquerque,1,3,NULL,126
International Academy of Style,1,3,NULL,119
EDP School,1,2,NULL,105
New York Medical Career Training Center,1,3,NULL,284
Institute of Culinary Education,1,3,NULL,664
New Life Business Institute,1,3,NULL,86
The Salon Professional Academy-Tonawanda,1,3,NULL,143
Onondaga School of Therapeutic Massage-Syracuse,1,3,NULL,60
Academy of Cosmetology and Esthetics NYC,1,3,NULL,107
Finger Lakes School of Massage,1,3,NULL,51
Four County Career Center,1,1,NULL,79
Elevate Salon Institute,1,3,NULL,64
Summit Salon Academy-Perrysburg,1,3,NULL,65
Portland Actors Conservatory,1,2,0.9118,24
Somerset County Technology Center,1,1,NULL,80
Metro Beauty Academy,1,3,NULL,200
Barone Beauty Academy,1,3,NULL,43
Academy for Careers and Technology,1,1,NULL,39
Aiken School of Cosmetology and Barbering,1,3,NULL,37
Love Beauty School Inc,1,3,NULL,25
Professional Career Training Institute,1,3,NULL,110
Cannon Institute of Higher Learning,1,3,NULL,12
Houston International College Cardiotech Ultrasound School,1,3,0.3256,43
DuVall's School of Cosmetology,1,3,NULL,89
Advanced Beauty College,1,3,NULL,58
Texas Beauty College,1,3,NULL,70
Avenue Five Institute,1,3,NULL,236
The Salon Professional Academy-Lewisville,1,3,NULL,76
Renaissance Academie,1,3,NULL,76
Ascent College,3,2,0.5714,57
Institute of Advanced Medical Esthetics,1,3,NULL,11
Aveda Arts & Sciences Institute Seattle,1,3,0.9286,323
Northwest School of Wooden Boat Building,2,2,NULL,61
Pinchot University,4,2,NULL,NULL
The Salon Professional Academy-Onalaska,1,3,NULL,74
Regency Beauty Institute-North Tucson,1,3,NULL,72
Brightwood College-Chula Vista,2,3,NULL,279
InterCoast Colleges-Roseville,1,3,NULL,32
West Coast University-Orange County,3,3,0.9032,1477
West Coast University-Ontario,3,3,0.8333,1061
Dade Medical College-Homestead,2,3,NULL,292
Virginia College-Augusta,2,3,NULL,921
Midwest Technical Institute-East Peoria,1,3,NULL,651
Paul Mitchell the School-Chicago,1,3,NULL,301
Brightwood College-Indianapolis,2,3,NULL,500
Regency Beauty Institute-Evansville,1,3,NULL,61
Regency Beauty Institute-Shreveport,1,3,NULL,79
Regency Beauty Institute-Springfield,1,3,NULL,58
Regency Beauty Institute-Canton,1,3,NULL,115
Regency Beauty Institute-Spartanburg,1,3,NULL,34
Regency Beauty Institute-Chattanooga,1,3,NULL,35
Regency Beauty Institute-Mesquite,1,3,NULL,83
Dorsey School of Business-Waterford Pontiac,1,3,NULL,188
Regina's College of Beauty-High Point,1,3,NULL,63
Miller-Motte College-Fayetteville,2,3,NULL,741
Drake College of Business-Newark,1,3,NULL,1023
European Massage Therapy School-Las Vegas,1,3,NULL,70
Harrison College-Grove City,3,3,1,294
Miller-Motte College-Columbus,2,3,NULL,487
National University College-Ponce,3,3,0.9246,1240
Fortis College-Grand Prairie,1,3,NULL,260
Paul Mitchell the School-St George,1,3,NULL,117
The Art Institute of Virginia Beach,3,3,NULL,632
Bryant & Stratton College-Bayshore,3,3,NULL,530
Gerstner Sloan-Kettering Graduate School of Biomedical Sciences,0,2,NULL,NULL
Daymar College-Online,3,3,NULL,257
Virginia College-Columbia,2,3,NULL,589
Fortis College-Indianapolis,2,3,NULL,231
Brightwood College-Arlington,2,3,NULL,386
Brightwood College-Charlotte,2,3,NULL,249
Kaplan College-Jacksonville,2,3,NULL,121
Globe University-Madison East,3,3,NULL,212
Minnesota School of Business-Lakeville,3,3,NULL,188
Globe University-Green Bay,3,3,NULL,178
Globe University-Madison West,3,3,NULL,178
Globe University-Wausau,3,3,NULL,117
Dade Medical College-Hollywood,2,3,NULL,248
Empire Beauty School-E Memphis,1,3,NULL,155
Empire Beauty School-Nashville,1,3,NULL,58
Empire Beauty School-Jackson,1,3,NULL,78
Empire Beauty School-Springfield,1,3,NULL,193
Empire Beauty School-Paramus,1,3,NULL,108
Empire Beauty School-Speedway,1,3,NULL,155
Empire Beauty School-Morrow,1,3,NULL,252
Strayer University-Arkansas,4,3,NULL,152
Strayer University-Georgia,4,3,NULL,3623
Strayer University-Louisiana,4,3,NULL,113
Strayer University-Mississippi,4,3,NULL,159
Strayer University-South Carolina,4,3,NULL,1206
Strayer University-Texas,4,3,NULL,1217
The Art Institute of San Antonio,3,3,NULL,1070
Globe University-La Crosse,3,3,NULL,173
Empire Beauty School-S Memphis,1,3,NULL,150
Empire Beauty School-Charlotte,1,3,NULL,124
Empire Beauty School-E Greensboro,1,3,NULL,140
Empire Beauty School-Winston-Salem,1,3,NULL,114
Empire Beauty School-West Palm,1,3,NULL,76
Empire Beauty School-Pineville,1,3,NULL,109
Empire Beauty School-N Memphis,1,3,NULL,56
Virginia Polytechnic Institute & State University,4,2,NULL,NULL
Broadview Entertainment Arts University,3,3,NULL,125
Bryant & Stratton College-Hampton,3,3,NULL,520
Paul Mitchell the School-Phoenix,1,3,NULL,143
All Beauty College,1,3,NULL,37
Northern California Institute of Cosmetology Inc,1,3,NULL,34
Golden State College of Court Reporting,1,3,NULL,51
Preferred College of Nursing-Los Angeles,1,3,NULL,58
Trinity School of Health and Allied Sciences,1,3,NULL,153
Paul Mitchell the School-Modesto,1,3,NULL,90
Cosmo Beauty Academy,1,3,NULL,81
Paul Mitchell the School-Fresno,1,3,NULL,231
Unitek College,3,3,NULL,1017
Gurnick Academy of Medical Arts,1,3,NULL,873
Southern California University SOMA,4,3,NULL,57
Paul Mitchell the School-East Bay,1,3,NULL,221
South University-Richmond,4,3,NULL,665
South University-Virginia Beach,4,3,NULL,724
Aveda Institute-Denver,1,3,NULL,440
Paul Mitchell the School-Colorado Springs,1,3,NULL,241
The Salon Professional Academy-Colorado Springs,1,3,NULL,56
Paul Mitchell the School-Delaware,1,3,NULL,140
Future-Tech Institute,1,3,NULL,38
Fred K Marchman Technical College,1,1,NULL,173
Eureka Institute of Health and Beauty,1,3,NULL,82
The Salon Professional Academy-Ft Myers,1,3,NULL,27
SOLEX College,2,3,NULL,85
Unity Cosmetology College,1,3,NULL,52
Universal Spa Training Academy,1,3,NULL,152
The Salon Professional Academy-Evansville,1,3,NULL,93
Tri County Regional Vocational Technical High School,1,1,NULL,65
Compass College of Cinematic Arts,2,2,0.7719,96
Nova Academy of Cosmetology,1,3,NULL,89
Victory Trade School,1,2,NULL,20
Starting Points Inc,1,2,NULL,47
The Lab-Paul Mitchell Partner School,1,3,NULL,108
SAE Institute of Technology-New York,1,3,NULL,121
John Paolo's Xtreme Beauty Institute-Goldwell Product Artistry,1,3,NULL,10
The Artisan College of Cosmetology,1,3,NULL,26
Sage School of Massage & Esthetics,1,3,NULL,23
Peloton College,1,3,NULL,85
ABC Beauty Academy,1,3,NULL,30
Salon & Spa Institute,1,3,NULL,68
American Beauty Academy,1,3,NULL,37
Summit Salon Academy,1,3,NULL,135
Academy of Cosmetology,1,3,NULL,3
Paul Mitchell the School-Milwaukee,1,3,NULL,155
ITT Technical Institute-Merrillville,3,3,0.7563,380
ITT Technical Institute-Tallahassee,3,3,0.6524,395
ITT Technical Institute-Salem,2,3,0.6462,230
ITT Technical Institute-Akron,2,3,0.7456,262
ITT Technical Institute-Cedar Rapids,2,3,NULL,1
ITT Technical Institute-Corona,3,3,0.9459,446
ITT Technical Institute-Johnson City,2,3,1,121
ITT Technical Institute-DeSoto,2,3,0.9774,263
ITT Technical Institute-North Charleston,2,3,0.9773,270
ITT Technical Institute-Aurora,3,3,0.9279,231
ITT Technical Institute-West Covina,3,3,NULL,8
ITT Technical Institute-Culver City,3,3,0.8725,312
ITT Technical Institute-Dearborn,3,3,0.9733,336
ITT Technical Institute-Las Vegas,3,3,0.9708,507
Touro University Worldwide,4,2,0.3385,214
Touro University California,4,2,NULL,NULL
The Chicago School of Professional Psychology at Washington DC,4,2,NULL,NULL
Touro University Nevada,4,2,NULL,31
National College-Willoughby Hills,2,3,NULL,48
Herzing University-Kenosha,4,3,1,435
Herzing University-Brookfield,4,3,1,324
Heald College-Modesto,2,3,NULL,927
Fortis Institute,1,3,NULL,340
Southern Careers Institute-Brownsville,1,3,NULL,497
Southern Careers Institute-Harlingen,1,3,NULL,369
Strayer University-Global Region,4,3,NULL,2738
Regina's College of Beauty-Charlotte,1,3,NULL,92
Kenneth Shuler School of Cosmetology-Florence,1,3,NULL,161
Fortis College-Columbia,2,3,NULL,529
Brown Mackie College-Albuquerque,3,3,NULL,767
Brown Mackie College-St Louis,3,3,NULL,504
Avant Gard The School,1,3,NULL,36
The Beauty Institute-Schwarzkopf Professional-Bellingham,1,3,NULL,84
California University of Management and Sciences,4,2,NULL,98
Ross Medical Education Center-Davison,1,3,NULL,158
Ross Medical Education Center-Granger,1,3,NULL,179
Ross Medical Education Center-Niles,1,3,NULL,164
Ross Medical Education Center-Canton,1,3,NULL,135
Pima Medical Institute-Houston,2,3,NULL,993
Illinois Media School-Chicago Campus,1,3,NULL,256
Concorde Career College-Dallas,2,3,1,555
Concorde Career Institute-Orlando,2,3,1,436
Concorde Career College-San Antonio,2,3,1,547
Ecotech Institute,2,3,NULL,375
Johnson & Wales University-Online,3,2,NULL,143
Altierus Career College-Fort Worth South,2,3,NULL,516
Everest College-Santa Ana,1,3,NULL,333
Geisinger-Lewistown Hospital School of Nursing,1,2,0.4915,37
